怩	ní	shy, timid, bashful; look ashamed	心 61.5	8		4032	4766
怫	fú	sorry, anxious; depressed	心 61.5	8		4033	5716
怿	yì	enjoy, be glad, be pleased	心 61.5	8		4034	6297
宕	dàng	stone quarry; cave dwelling	宀 40.5	8		4035	4231
穹	qióng	high and vast; elevated; arched	穴 116.3	8		4036	3521
宓	mì	quiet, silent; in good health	宀 40.5	8		4037	4271
诓	kuāng	cheat, swindle, lie	言 149.6	8		4038	4937
诔	lěi	eulogize, praise the dead	言 149.6	8		4039	5227
诖	guà	error, mistake; deceive, mislead	言 149.6	8		4040	4982
诘	jí	question, interrogate	言 149.6	8		4041	3405
戾	lì	perverse, recalcitrant, rebellious	戶 63.4	8		4042	4232
诙	huī	tease, joke with; ridicule, mock	言 149.6	8		4043	3978
戽	hù	to bale out water	戶 63.4	8		4044	6351
郓	yùn		邑 163.6	8		4045	5342
衩	chǎ	the open seam of a garment which allows freedom of movement	衣 145.3	8		4046	4675
祆	xiān	Ormazda, god of the Zoroastrians; extended to god of the Manicheans	示 113.4	8		4047	6108
祎	yī	excellent	示 113.4	8		4048	6124
祉	zhǐ	happiness, blessings, good luck	示 113.4	8		4049	4484
祇	qí	the spirit of the earth; (used for 只) only, merely, but	示 113.4	8		4050	5064
诛	zhū	execute, kill, put to death; punish	言 149.6	8		4051	3274
诜	shēn	inquire, question; numerous	言 149.6	8		4052	4571
诟	gòu	abuse, scold, berate, insult	言 149.6	8		4053	4844
诠	quán	explain, expound, comment on	言 149.6	8		4054	3683
诣	yì	reach; achievement, accomplishment	言 149.6	8		4055	3475
诤	zhēng	to expostulate; to remonstrate	言 149.6	8		4056	4449
诧	chà	be surprised, be shocked	言 149.6	8	6	4057	2728
诨	hùn	jokes, obsene jests; joke	言 149.6	8		4058	4629
诩	xǔ	boast, brag; popular, well-known	言 149.6	8		4059	3861
戕	qiāng	kill, slay; wound, injure, hurt	戈 62.4	8		4060	4825
孢	bāo	spore	子 39.5	8		4061	4216
亟	jí	urgently, immediately, extremely	二 7.6	8		4062	3619
陔	gāi	a step, a terrace, a grade a ledge	阜 170.6	8		4063	6581
妲	dá	concubine of last ruler of the Shang dynasty	女 38.5	8		4064	4830
妯	zhóu		女 38.5	8		4065	5343
姗	shān	slander; ridicule; proceed slowly	女 38.5	8		4066	3883
帑	tǎng	a treasury; public funds	巾 50.5	8		4067	5546
弩	nǔ	cross-bow, bow; downward stroke	弓 57.5	8		4068	3470
孥	nú		子 39.5	8		4069	6085
驽	nú	tired, old horse; old, weak	馬 187.5	8		4070	5972
虱	shī	louse; bug; parasite	虫 142.2	8		4071	4013
迦	jiā	character for transliteration	辵 162.5	8		4072	2522
迨	dài	until, when; seize, arrest	辵 162.5	8		4073	4517
绀	gàn	dark blue or reddish color	糸 120.5	8		4074	5122
绁	xiè	to contract, draw in, reduce, shorten	糸 120.5	8		4075	6521
绂	fú	ribbon or cord used attach ornaments	糸 120.5	8		4076	6417
驷	sì	team of four horses; horses	馬 187.5	8		4077	5344
驸	fù	extra horse; imperial son-in-law	馬 187.5	8		4078	4218
绉	zhòu	crepe, crape, wrinkles, creases	糸 120.5	8		4079	4672
绌	chù	sew, stitch; insufficient	糸 120.5	8		4080	4831
驿	yì	relay station	馬 187.5	8		4081	3648
骀	dài	an old, tired horse, a jade; tired, exhausted	馬 187.5	8		4082	6445
甾	zāi	ground that has been under cultivation for one year; evil, calamity	田 102.3	8		4083	5907
珏	jué	two pieces of jade joined together	玉 96.5	9		4084	5068
珐	fà	enamel, cloissoné	玉 96.5	9		4085	5432
珂	kē	inferior kind of jade	玉 96.5	9		4086	3622
珑	lóng	a gem cut like dragon	玉 96.5	9		4087	3797
玳	dài	tortoise shell	玉 96.5	9		4088	5464
珀	pò	amber	玉 96.5	9		4089	2981
顸	hān	large face, flat face; stupid	干 51.6	9		4090	6214
珉	mín	stone resembling jade	玉 96.5	9		4091	6400
珈	jiā		玉 96.5	9		4092	5061
拮	jié	laboring hard, occupied; pursue	手 64.6	9		4093	4536
垭	yā	character used in place names	土 32.6	9		4094	5317
挝	wō	to beat; to strike	手 64.6	9		4095	3710
垣	yuán	low wall	土 32.6	9		4096	2948
挞	tà	flog, whip; chastise	手 64.6	9		4097	4510
垤	dié	ant-hill, small mound; hill	土 32.6	9		4098	6898
赳	jiū	grand, valiant	走 156.2	9		4099	4530
贲	bēn	forge ahead; energetic; surname	貝 154.5	9		4100	4733
垱	dàng		土 32.6	9		4101	
垌	dòng	a field; used in place names	土 32.6	9		4102	9151
郝	hǎo	surname; place in modern Shanxi	邑 163.7	9		4103	3094
垧	shǎng	variable unit of land measure	土 32.6	9		4104	6275
垓	gāi	border, boundary, frontier	土 32.6	9		4105	6093
挦	xián	pull out, pluck; take hold of	手 64.12	9		4106	
垠	yín	boundary, bank of stream or river	土 32.6	9		4107	4331
茜	qiàn	madder, rubia cordifolia; reeds	艸 140.6	9		4108	3097
荚	jiá	pods of leguminous plants; pods	艸 140.6	9		4109	4119
荑	tí	sprouts; tares	艸 140.6	9		4110	6285
贳	shì	borrow; pardon; loan	貝 154.5	9		4111	6977
荜	bì	species of bean; piper longtum	艸 140.6	9		4112	6477
莒	jǔ	hemp-like plant; taro; herb	艸 140.7	9		4113	5148
茼	tóng	Chrysanthemum coronarium	艸 140.6	9		4114	7098
茴	huí	fennel, aniseed	艸 140.6	9		4115	5388
茱	zhū	dogwood	艸 140.6	9		4116	5478
莛	tíng	stalks of grasses, etc.	艸 140.7	9		4117	7235
荞	qiáo	buckwheat	艸 140.6	9		4118	5033
茯	fú	china root; medicinal fungus	艸 140.6	9		4119	4744
荏	rěn	beans; soft, pliable; herb	艸 140.6	9		4120	5660
荇	xìng	a water plant, Nymphoides peltalum	艸 140.6	9		4121	6456
荃	quán	aromatic herb; fine cloth	艸 140.6	9		4122	3756
荟	huì	luxuriant, flourishing, abundant	艸 140.6	9		4123	4007
荀	xún	surname; ancient state; plant	艸 140.6	9		4124	3690
茗	míng	tea; tea plant	艸 140.6	9		4125	4030
荠	jì	water-chestnuts; caltrop	艸 140.6	9		4126	5681
茭	jiāo	an aquatic grass, the stalks of which are eaten as a vegetable	艸 140.6	9		4127	6064
茨	cí	thatching; caltrop, Tribulus terrestris	艸 140.6	9		4128	1936
垩	è	holy, sacred, sage; simplification of 堊 chalk; daub with chalk	土 32.6	9		4129	4608
荥	xíng	a county in Henan; the rising and dashing of waves	艸 140.6	9		4130	5047
荦	luò	brindled ox; brindled in color	艸 140.6	9		4131	6111
荨	xún	nettle	艸 140.6	9		4132	4259
荩	jìn	a kind of weed; faithfulness	艸 140.6	9		4133	4408
剋	kè	subdue, overcome; cut down	刀 18.7	9		4134	
荪	sūn	aromatic grass; iris, flower	艸 140.6	9		4135	4051
茹	rú	roots; vegetables; eat; bear	艸 140.6	9		4136	3532
荬	mǎi	a plant name	艸 140.6	9		4137	8245
荮	zhòu	grass	艸 140.6	9		4138	9746
柰	nài	crab-apple tree; endure, bear	木 75.5	9		4139	6394
栉	zhì	comb; comb out; weed out, elimininate	木 75.5	9		4140	4647
柯	kē	axe-handle; stalk, bough; surname	木 75.5	9		4141	1903
柘	zhè	a thorny tree; sugarcane	木 75.5	9		4142	5583
栊	lóng	cage, pen; set of bars	木 75.5	9		4143	6357
柩	jiù	coffin which contains corpse	木 75.5	9		4144	4568
枰	píng	smooth board; chessboard; chess	木 75.5	9		4145	5099
栌	lú	supporting block; sumac, loquat	木 75.5	9		4146	6001
柙	xiá	cage, pen for wild animals	木 75.5	9		4147	6150
枵	xiāo	hollo stump of a tree; empty, thin	木 75.5	9		4148	5686
柚	yòu	pomelo, grapefruit	木 75.5	9		4149	4553
枳	zhǐ	trifoliate orange; hedge thorn; (Cant.) a plug	木 75.5	9		4150	5304
柞	zhà	oak; spinous evergreen tree; to clear away trees	木 75.5	9		4151	5247
柝	tuò		木 75.5	9		4152	6680
栀	zhī	gardenia	木 75.5	9		4153	5421
柢	dǐ	root, base; bottom of object	木 75.5	9		4154	5362
栎	lì	chestnut-leaved oak; oak	木 75.5	9		4155	4721
枸	gǒu	kind of aspen found in Sichuan	木 75.5	9		4156	4578
柈	bàn	container	木 75.5	9		4157	
柁	duò	large tie-beams	木 75.5	9		4158	6974
枷	jiā	cangue scaffold	木 75.5	9		4159	3663
柽	chēng	type of willow; tamarisk	木 75.5	9		4160	6486
剌	lá	slash, cut in two; contradict	刀 18.7	9		4161	3577
酊	dīng	drunk, intoxicated	酉 164.2	9		4162	4791
郦	lì		邑 163.7	9		4163	5123
甭	béng	there is no need	用 101.4	9	6	4164	3396
砗	chē	giant clam, tridacna gigas	石 112.4	9		4165	5603
砘	dùn	a kind of farm tool	石 112.4	9		4166	6160
砒	pī	arsenic	石 112.4	9		4167	4949
斫	zhuó	cut, chop, lop off	斤 69.5	9		4168	4677
砭	biān	stone probe; pierce; counsel	石 112.5	9		4169	4774
砜	fēng	an organic compound	石 112.4	9		4170	5995
奎	kuí	stride of man; one of the twenty-eight lunar mansions	大 37.6	9		4171	2608
耷	dā	ears hanging down	耳 128.3	9		4172	4120
虺	huī	large poisonous snake	虫 142.3	9		4173	5543
殂	cú	to die	歹 78.5	9		4174	6734
殇	shāng	die young; national mourning	歹 78.5	9		4175	5198
殄	tiǎn	to end; to exterminate	歹 78.5	9		4176	6018
殆	dài	dangerous, perilous; endanger	歹 78.5	9		4177	3142
轱	gū	wheel; to turn; to revolve	車 159.5	9		4178	4747
轲	kē	axle; personal name of mencius	車 159.5	9		4179	3853
轳	lú	pulley, windlass, capstan	車 159.5	9		4180	5519
轶	yì	rush forth; surpass, excel	車 159.5	9		4181	4046
轸	zhěn	cross board at rear of carriage	車 159.5	9		4182	5511
虿	chài	a kind of scorpion	虫 142.3	9		4183	5554
毖	bì	guard against, take care; caution	比 81.5	9		4184	5054
觇	chān	peek; spy on, watch; investigate	見 147.5	9		4185	6409
尜	gá	a child toy	小 42.6	9		4186	9006
哐	kuāng	syllable	口 30.6	9		4187	5013
眄	miǎn	to look askance; looking dull	目 109.4	9		4188	6853
眍	kōu	sunken	目 109.4	9		4189	6818
𠳐	bāng		口 30.7	10		4190	
郢	yǐng		邑 163.7	9		4191	4751
眇	miǎo	blind in one eye; minute, minuscule	目 109.4	9		4192	5993
眊	mào	dim-sighted; dull, bewildered	目 109.4	9		4193	6854
眈	dān	gloat, stare at; to delay, to loiter, to hinder	目 109.4	9		4194	3979
禺	yú	district; mountain in Zhejiang	禸 114.4	9		4195	3056
哂	shěn	smile, laugh at, sneer at; (Cant.) a final particle indicating doing something to the full extent possible	口 30.6	9		4196	4716
咴	huī		口 30.6	9		4197	5558
曷	hé	why? what? where?	曰 73.5	9		4198	5256
昴	mǎo	one of the 28 constellations	日 72.5	9		4199	5682
昱	yù	bright light, sunlight; dazzling	日 72.5	9		4200	4596
昵	nì	intimate, close; approach	日 72.5	9		4201	4089
咦	yí	exclamation of surprise	口 30.6	9		4202	3080
哓	xiāo	garrulous; disturbed; restless	口 30.6	9		4203	6216
哔	bì	used in transliterations	口 30.6	9		4204	5434
畎	quǎn	a drain between fields, irrigation; to flow	田 102.4	9		4205	6342
毗	pí	help, assist; connect, adjoin	田 102.4	9		4206	3441
呲	cī	give a talking-to	口 30.5	9		4207	5364
胄	zhòu	helmet, headpiece; descendant	肉 130.5	9		4208	4268
畋	tián	till land, cultivate; hunt	田 102.4	9		4209	6067
畈	fàn	field; farm	田 102.4	9		4210	5483
虼	gè	a flea; species of beetle	虫 142.3	9		4211	5063
虻	méng	horsefly, gadfly	虫 142.3	9		4212	4580
盅	zhōng	small cup or bowl	皿 108.4	9		4213	3998
咣	guāng	the sound of large door closing	口 30.6	9		4214	4546
哕	huì	belch; vomit	口 30.6	9		4215	7236
剐	guǎ	cut, cut flesh from bones	刀 18.7	9		4216	4794
郧	yún	county in Hubei province	邑 163.7	9		4217	4805
咻	xiū	shout	口 30.6	9		4218	4347
囿	yòu	pen up; limit, constrain	囗 31.6	9		4219	4603
咿	yī	descriptive of creaking; laugh	口 30.6	9		4220	4740
哌	pài	used in translation	口 30.6	9		4221	5755
哙	kuài	swallow, gulp down; greedy	口 30.6	9		4222	5981
哚	duǒ	chemical element; (Cant.) backing, support of someone powerful; a little	口 30.6	9		4223	6558
咯	gē	final particle	口 30.6	9		4224	2744
咩	miē	the bleating of sheep; (Cant.) an interrogative particle	口 30.6	9		4225	4752
咤	zhà	scold, bellow, shout at, roar	口 30.6	9		4226	4730
哝	nóng	whisper	口 30.6	9		4227	3581
哏	gén		口 30.6	9		4228	6052
哞	mōu	moo	口 30.6	9		4229	5619
峙	zhì	stand erect, stand up; pile up	山 46.6	9		4230	3046
峣	yáo	high or tall	山 46.12	9		4231	
罘	fú	screen used in ancient times	网 122.4	9		4232	5614
帧	zhèng	picture, scroll; one of pair of	巾 50.6	9		4233	3563
峒	dòng	mountain in Gansu province	山 46.6	9		4234	4633
峤	jiào	high pointed mountain	山 46.6	9		4235	5203
峋	xún	ranges of hills stretching on beyond another irregular peaks	山 46.6	9		4236	4478
峥	zhēng	high, lofty, noble; steep, perilous	山 46.6	9		4237	4958
贶	kuàng	give, grant, bestow; surname	貝 154.5	9		4238	6978
钚	bù	plutonium	金 167.4	9		4239	4311
钛	tài	titanium	金 167.4	9		4240	4310
钡	bèi	barium	金 167.4	9		4241	3858
钣	bǎn	plate	金 167.4	9		4242	5705
钤	qián	lock, latch; stamp, seal	金 167.4	9		4243	5092
钨	wū	tungsten, wolfram	金 167.5	9		4244	4818
钫	fāng	francium	金 167.4	9		4245	5939
钯	bǎ	palladium	金 167.4	9		4246	5949
氡	dōng	radon	气 84.5	9		4247	5497
氟	fú	fluorine	气 84.5	9		4248	3701
牯	gǔ	cow; bull; ox	牛 93.5	9		4249	5439
郜	gào	name of fief in Shantong bestowed on the eldest son of Wen Wang	邑 163.7	9		4250	6218
秕	bǐ	empty grain or rice husk, chaff	禾 115.4	9		4251	6313
秭	zǐ	one thousand millions, sometimes used for one hundred millions	禾 115.5	9		4252	6171
竽	yú	ancient woodwind instrument	竹 118.3	9		4253	4935
笈	jí	bamboo box used carry books	竹 118.4	9		4254	3662
笃	dǔ	deep, true, sincere, genuine	竹 118.3	9		4255	3207
俦	chóu	companion, mate, colleague	人 9.7	9		4256	4502
俨	yǎn	grave, respectful, majestic	人 9.7	9		4257	3559
俅	qiú	ornamental cap	人 9.7	9		4258	5634
俪	lì	spouse, couple, pair	人 9.7	9		4259	4648
叟	sǒu	old man; elder	又 29.8	9		4260	3804
垡	fá	plow soil; place name	土 32.6	9		4261	5671
牮	jiàn		牛 93.5	9		4262	
俣	yǔ	big	人 9.7	9		4263	4919
俚	lǐ	rustic, vulgar, unpolished; mean	人 9.7	9		4264	4358
皈	guī	follow, comply with	白 106.4	9		4265	3660
俑	yǒng	wooden figure buried with dead	人 9.7	9		4266	4381
俟	qí	wait for, wait until, as soon as	人 9.7	9		4267	3605
逅	hòu	meet unexpectedly	辵 162.6	9		4268	4468
徇	xùn	comply with, follow; display	彳 60.6	9		4269	4085
徉	yáng	wonder, rove, stray; hesitating	彳 60.6	9		4270	5495
舢	shān	sampan	舟 137.3	9		4271	5346
俞	yú	surname; consent, approve	人 9.7	9		4272	3251
郗	xī	city under the Chou Dyn. a surname	邑 163.7	9		4273	6459
俎	zǔ	chopping board or block; painted	人 9.7	9		4274	4909
郤	xì	crack, opening; surname	邑 163.7	9		4275	6656
爰	yuán	lead on to; therefore, then	爪 87.5	9		4276	4896
郛	fú	outer walls of city; suburbs	邑 163.7	9		4277	5069
瓴	líng	concave channels of tiling a long-necked jar	瓦 98.5	9		4278	5714
胨	dòng	a kind of protein	肉 130.5	9		4279	5397
胪	lú	arrange in order; display	肉 130.5	9		4280	4734
胛	jiǎ	the shoulder, shoulder blade	肉 130.5	9		4281	4715
胂	shèn		肉 130.5	9		4282	5607
胙	zuò		肉 130.5	9		4283	5896
胍	guā		肉 130.5	9		4284	5090
胗	zhēn	pustules of any kind, a rash or eruption.measles; various kinds of fever	肉 130.5	9		4285	5498
胝	zhī	callous, corn	肉 130.5	9		4286	4773
朐	qú	warm	月 74.5	9		4287	5482
胫	jìng	shinbone; calf of leg	肉 130.5	9		4288	4209
鸨	bǎo	bustard; procuress; Otis species (various)	鳥 196.4	9		4289	5000
匍	pú	crawl; lie prostrate	勹 20.7	9		4290	4202
狨	róng		犬 94.6	9		4291	9822
狯	kuài	sly, cunning, crafty	犬 94.6	9		4292	5782
飑	biāo	storm	風 182.5	9		4293	7109
狩	shòu	winter hunting; imperial tour	犬 94.6	9		4294	3190
狲	sūn	monkey	犬 94.6	9		4295	5797
訇	hōng	the sound of a crash	言 149.2	9		4296	5477
逄	páng	a surname	辵 162.6	9		4297	5983
昝	zǎn	a dual pronoun, I, you and me, we two	日 72.5	9		4298	6447
饷	xiǎng	rations and pay for soldiers	食 184.6	9		4299	3103
饸	hé		食 184.6	9		4300	6790
饹	le		食 184.6	9		4301	6819
胤	yìn	heir, successor; progeny, posterity	肉 130.5	9		4302	3982
孪	luán	twins	子 39.6	9		4303	4292
娈	luán	lovely, beautiful; docile, obedie	女 38.6	9		4304	6289
弈	yì	Chinese chess	廾 55.6	9		4305	4421
奕	yì	in sequence, orderly; abundant	大 37.6	9		4306	3026
庥	xiū	shade; shelter, protection	广 53.6	9		4307	5292
疬	lì	scrofulous lumps or swellings	疒 104.4	9		4308	6585
疣	yóu	wart; tumor; goiter; papule	疒 104.4	9		4309	3776
疥	jiè	scabies, itch	疒 104.4	9		4310	5031
疭	zòng	spasms or convulsions in young children, caused by indigestion	疒 104.4	9		4311	
庠	xiáng	village school; teach	广 53.6	9		4312	4537
竑	hóng	be vast and endless; broad	立 117.4	9		4313	4654
彦	yàn	elegant	彡 59.6	9		4314	2559
飒	sà	the sound of the wind; bleak; melancholy	風 182.5	9		4315	4300
闼	tà	door; gate	門 169.6	9		4316	4824
闾	lǘ	village of twenty-five families	門 169.6	9		4317	4175
闿	kǎi	open; peaceful	門 169.10	9		4318	4696
阂	hé	blocked or separated; to prevent	門 169.6	9	6	4319	4004
羑	yǒu	a guide to goodness	羊 123.3	9		4320	7224
迸	bèng	gush out; burst forth; split	辵 162.8	9	6	4321	3290
籼	xiān	non-glutinous long grain rice	米 119.3	9		4322	5925
酋	qiú	chief of tribe, chieftain	酉 164.2	9		4323	3403
炳	bǐng	bright, luminous; glorious	火 86.5	9		4324	3227
炻	shí	a kind of china	火 86.5	9		4325	5986
炽	chì	burning-hot, intense; to burn, blaze; splendid, illustrious	火 86.5	9		4326	3277
炯	jiǒng	bright, brilliant, clear; hot	火 86.5	9		4327	2933
烀	hū	simmer	火 86.5	9		4328	6398
炷	zhù	candle wick, lamp wick; stick of incense	火 86.5	9		4329	5424
烃	tīng	hydrocarbon	火 86.5	9		4330	4918
洱	ěr	a lake in Yunnan	水 85.6	9		4331	5109
洹	huán	river in Henan province	水 85.6	9		4332	4646
洧	wěi	name of a river in honan	水 85.6	9		4333	7099
洌	liè	clear	水 85.6	9		4334	4338
浃	jiā	saturate, drench; damp, wet	水 85.6	9		4335	4960
洇	yīn		水 85.6	9		4336	6225
洄	huí	a back-water; an eddy a whirlpool	水 85.6	9		4337	4184
洙	zhū	name of a river in Shandong	水 85.6	9		4338	5496
涎	xián	saliva	水 85.7	9		4339	3771
洎	jì	until; till; soup; to soak	水 85.6	9		4340	6501
洫	xù	to ditch; a moat	水 85.6	9		4341	6901
浍	huì	irrigation ditch, trench; river	水 85.6	9		4342	6543
洮	táo	cleanse; river in Gansu province	水 85.6	9		4343	5637
洵	xún	true, real, truly, really	水 85.6	9		4344	4163
浒	hǔ	riverbank, shore	水 85.6	9		4345	3794
浔	xún	steep bank by stream; jiujiang	水 85.6	9		4346	4870
浕	jìn		水 85.14	9		4347	
洳	rù	damp, boggy, marshy	水 85.6	9		4348	5622
恸	tòng	sadness, grief; mourn; be moved	心 61.6	9		4349	4516
恓	xī	vexed	心 61.6	9		4350	
恹	yān	feeble, sickly; tranquil, calm	心 61.6	9		4351	5184
恫	dòng	in pain, sorrowful	心 61.6	9		4352	4095
恺	kǎi	enjoy, be contented, joyful	心 61.6	9		4353	3432
恻	cè	feel anguish, feel compassion	心 61.6	9		4354	3896
恂	xún	careful, sincere, honest; trust	心 61.6	9		4355	5117
恪	kè	respectful, reverent	心 61.6	9		4356	3483
恽	yùn	devise, plan, deliberate; consult	心 61.6	9		4357	4712
宥	yòu	forgive, pardon, indulge	宀 40.6	9		4358	4707
扃	jiōng	a door bar placed outside a door	戶 63.5	9		4359	6457
衲	nà	mend, sew, patch; line; quilt	衣 145.4	9		4360	4660
衽	rèn	lapel; hidden lapel of coat	衣 145.4	9		4361	5736
衿	jīn	collar or lapel of garment	衣 145.4	9		4362	5748
袂	mèi	sleeves	衣 145.4	9		4363	4479
祛	qū	expel, disperse, exorcise	示 113.5	9		4364	4176
祜	hù	blessing, happiness, prosperity	示 113.5	9		4365	4988
祓	fú	exorcise, remove evil; clean	示 113.5	9		4366	6423
祚	zuò	throne; bless; blessing, happiness	示 113.5	9		4367	4799
诮	qiào	criticize, scold, blame, ridicule	言 149.7	9		4368	4613
祗	zhī	respect, look up to, revere	示 113.5	9		4369	4203
祢	mí		示 113.5	9		4370	6020
诰	gào	inform, notify, admonish, order	言 149.7	9		4371	3967
诳	kuáng	deceive, lie, delude, cheat	言 149.7	9		4372	4488
鸩	zhèn	a bird resembling the secretary falcon	鳥 196.4	9		4373	5144
昶	chǎng	a long day. bright. extended. clear	日 72.5	9		4374	4904
郡	jùn	administrative division	邑 163.7	9		4375	2289
咫	zhǐ	foot measure of Zhou dynasty	口 30.6	9		4376	4196
弭	mǐ	stop, desist, end, quell	弓 57.6	9		4377	4871
牁	kē	mooring stake; painter, mooring	爿 90.5	9		4378	
胥	xū	all, together, mutually	肉 130.5	9		4379	3611
陛	bì	steps leading throne; throne	阜 170.7	9		4380	2667
陟	zhì	climb, scale, ascend; proceed	阜 170.7	9		4381	5764
娅	yà	mutual term of address used by sons-in-law; a brother-in-law	女 38.6	9		4382	2877
姮	héng	lady	女 38.6	9		4383	
娆	ráo	graceful, charming, fascinating	女 38.6	9		4384	5584
姝	shū	a beautiful girl	女 38.6	9		4385	6063
姣	jiāo	beautiful, handsome, pretty	女 38.6	9		4386	4676
姘	pīn	illicit sexual relations	女 38.6	9		4387	4942
姹	chà	beautiful, colorful; girl	女 38.6	9		4388	5276
怼	duì	hate, abhor; hatred, resentment	心 61.5	9		4389	4748
羿	yì	legendary archer	羽 124.3	9		4390	4860
炱	tái	soot	火 86.5	9		4391	5965
矜	jīn	pity, feel sorry for, show sympat	矛 110.4	9		4392	3661
绔	kù	trousers	糸 120.6	9		4393	5259
骁	xiāo	excellent horse; brave, valiant	馬 187.6	9		4394	4404
骅	huá	an excellent horse	馬 187.6	9		4395	4803
绗	háng	baste	糸 120.6	9		4396	9735
绛	jiàng	deep red; river in Shanxi provinc	糸 120.6	9		4397	3987
骈	pián	team of horses; associate, join	馬 187.6	9		4398	4562
耖	chào		耒 127.4	10		4399	7181
挈	qiè	assist, help, lead by hand	手 64.6	10		4400	5220
珥	ěr	ear ornament; stick, insert	玉 96.6	10		4401	3904
珙	gǒng	precious stone; county in Sichuan	玉 96.6	10		4402	6469
顼	xū	grieved	玉 96.6	10		4403	3579
珰	dāng	pendant ornaments, earrings	玉 96.6	10		4404	
珩	háng	the top gem of the pendants	玉 96.6	10		4405	5315
珧	yáo	mother-of-pearl	玉 96.6	10		4406	6976
珣	xún	name of a kind of jade	玉 96.6	10		4407	
珞	luò	kind of necklace	玉 96.6	10		4408	4586
琤	chēng	jade of jade being; tinkle	玉 96.8	10		4409	
珲	huī	bright, glorious, splendid	玉 96.6	10		4410	5689
敖	áo	ramble, play about; leisurely; surname	攴 66.7	10		4411	3573
恚	huì	anger, rage	心 61.6	10		4412	3951
埔	bù	plain, arena; port, market	土 32.7	10		4413	3124
埕	chéng	a large, pear-shaped earthenware jar	土 32.7	10		4414	6958
埘	shí	roost	土 32.7	10		4415	6804
埙	xūn	instrument	土 32.7	10		4416	5548
埚	guō	crucible	土 32.7	10		4417	6530
挹	yì	to bale out; to decant liquids	手 64.7	10		4418	5899
耆	qí	man of sixty; aged, old	老 125.4	10		4419	3779
耄	mào	elderly person; very old, senile	老 125.4	10		4420	4373
埒	liè	enclosure, dike, embankment	土 32.7	10		4421	6590
捋	lǚ	to pluck; to gather in the fingers; to rub; to scrape off	手 64.7	10		4422	4049
贽	zhì	gift superior; gift given	貝 154.6	10		4423	5402
垸	yuàn	a dyke, embankment	土 32.7	10		4424	6677
捃	jùn		手 64.7	10		4425	7040
盍	hé	what? why not?	皿 108.5	10		4426	5625
荸	bí	water chestnut	艸 140.7	10		4427	6095
莆	pú	a kind of legendary tree	艸 140.7	10		4428	4927
莳	shí	transplant; plant; dill, Anethum graveolens	艸 140.7	10		4429	6133
莴	wō	lettuce	艸 140.7	10		4430	5240
莪	é	artemisia	艸 140.7	10		4431	5829
莠	yǒu	weeds, tares; undesirable, evil	艸 140.7	10		4432	5241
莓	méi	moss; edible berries	艸 140.7	10		4433	4076
莜	yóu	Avena nuda; a bamboo basket	艸 140.7	10		4434	5233
莅	lì	attend, be present; arrive at	艸 140.7	10		4435	4840
荼	tú	bitter vegetable	艸 140.7	10		4436	3930
莩	fú	membrane lining inside of reed	艸 140.7	10		4437	5953
荽	suī	coriander	艸 140.7	10		4438	5715
莸	yóu	caryopteris divaricata	艸 140.7	10		4439	5354
荻	dí	reed, Miscanthus saccariflorus	艸 140.7	10		4440	4555
莘	shēn	long; numerous; a marsh plant whose root is used for medicine	艸 140.7	10		4441	4432
莎	shā	kind of sedge grass, used anciently for raincoats	艸 140.7	10		4442	2125
莞	guǎn	smiling; a kind of aquatic herb, clubrush, Scirpus lacustris	艸 140.7	10		4443	4260
莨	làng	herb, Scopolia japonica	艸 140.7	10		4444	6154
鸪	gū	species of Taiwan pigeon	鳥 196.5	10		4445	5008
莼	chún	an edible water plant-brasenia	艸 140.7	10		4446	5653
栲	kǎo	mangrove	木 75.6	10		4447	6418
栳	lǎo	a basket	木 75.6	10		4448	6788
郴	chēn	county in Hunan province; surname	邑 163.8	10		4449	5383
桓	huán	variety of tree; surname	木 75.6	10		4450	2541
桡	ráo	bent or twisted piece of wood	木 75.6	10		4451	5406
桎	zhì	fetters, shackles, handcuffs	木 75.6	10		4452	4722
桢	zhēn	hardwood; supports, posts	木 75.6	10		4453	3730
桤	qī	alder	木 75.6	10		4454	5984
梃	tǐng	a club; a stalk; straight	木 75.7	10		4455	6681
栝	guā		木 75.6	10		4456	7263
桕	jiù	tallow tree	木 75.6	10		4457	6251
桁	héng	cross-beams of roof	木 75.6	10		4458	5380
桧	guì	Chinese cypress, Chinese juniper	木 75.6	10		4459	4101
桅	wéi	mast of ship	木 75.6	10		4460	3558
栟	bēn	hemp palm	木 75.6	10		4461	
桉	ān	eucalyptus	木 75.6	10		4462	5278
栩	xǔ	species of oak; be glad, be pleased	木 75.6	10		4463	3743
逑	qiú	collect, unite; match, pair	辵 162.7	10		4464	5854
逋	bū	flee, run away, leave debt unsettled	辵 162.7	10		4465	5074
彧	yù	refined, cultured, polished	彡 59.7	10		4466	
鬲	gé	type of caldron with three hollow legs; name of a state; KangXi radical number 193	鬲 193.0	10		4467	6855
豇	jiāng	a small kidney bean	豆 151.3	10		4468	6173
酐	gān	anhydride	酉 164.3	10		4469	5848
逦	lǐ	meandering, winding	辵 162.7	10		4470	5471
厝	cuò	cut or engrave; a grave or tombstone	厂 27.8	10		4471	4839
孬	nāo	bad; cowardly	子 39.7	10		4472	5588
砝	fá	balance weights	石 112.5	10		4473	5036
砹	ài	astatine	石 112.5	10		4474	5772
